stableBindProbability,chemokineExpressionThreshold,initialChemokineExpressionValue,maxChemokineExpressionValue,maxProbabilityOfAdhesion,adhesionFactorExpressionSlope,Dummy
55.4178339880533,0.137781329464454,0.323720105929443,0.0764646331886761,0.152438906613881,3.9298924778606,8.47751750853629
58.4947570649764,0.113165944849069,0.311412413621751,0.0784646331886761,0.180131214306188,4.07604632401445,6.26213289315167
61.5716801418995,0.111449439766315,0.299104721314059,0.0795353668113239,0.207823521998496,4.2222001701683,4.04674827776705
64.6486032188225,0.1360648243817,0.286797029006367,0.0775353668113239,0.235515829690804,4.36835401632214,1.83136366238244
67.7255262957456,0.160680208997084,0.274489336698674,0.0755353668113239,0.263208137383111,4.51450786247599,2.38402095300217
70.8024493726687,0.185295593612469,0.262181644390982,0.0735353668113239,0.290900445075419,4.66066170862983,4.59940556838679
73.8793724495918,0.209910978227854,0.24987395208329,0.0715353668113239,0.318592752767727,4.80681555478368,6.8147901837714
76.9562955265148,0.234526362843238,0.237566259775597,0.0695353668113239,0.346285060460034,4.95296940093752,9.03017479915601
80.0332186034379,0.259141747458623,0.225258567467905,0.0675353668113239,0.373977368152342,4.90087675290863,8.75444058545936
83.110141680361,0.283757132074008,0.212950875160213,0.0655353668113239,0.40166967584465,4.75472290675478,6.53905597007475
86.1870647572841,0.308372516689392,0.20064318285252,0.0635353668113239,0.429361983536958,4.60856906060094,4.32367135469013
89.2639878342071,0.332987901304777,0.188335490544828,0.0615353668113239,0.457054291229265,4.46241521444709,2.10828673930552
92.3409109111302,0.357603285920162,0.176027798237136,0.0595353668113239,0.484746598921573,4.31626136829324,2.1070978760791
95.4178339880533,0.382218670535546,0.163720105929443,0.0575353668113239,0.512438906613881,4.1701075221394,4.32248249146371
98.4947570649764,0.406834055150931,0.151412413621751,0.0555353668113239,0.540131214306188,4.02395367598555,6.53786710684832
98.4283198581006,0.431449439766315,0.139104721314059,0.0535353668113239,0.567823521998496,3.87779982983171,8.75325172223294
95.3513967811775,0.4560648243817,0.126797029006367,0.0515353668113239,0.595515829690804,3.73164598367786,9.03136366238244
92.2744737042544,0.480680208997085,0.114489336698674,0.0495353668113239,0.623208137383111,3.58549213752401,6.81597904699783
89.1975506273313,0.505295593612469,0.102181644390982,0.0475353668113239,0.650900445075419,3.43933829137017,4.60059443161322
86.1206275504083,0.529910978227854,0.11012604791671,0.0455353668113239,0.678592752767727,3.29318444521632,2.3852098162286
83.0437044734852,0.554526362843238,0.122433740224403,0.0435353668113239,0.706285060460034,3.14703059906247,1.83017479915602
79.9667813965621,0.579141747458623,0.134741432532095,0.0415353668113239,0.733977368152342,3.00087675290863,4.04555941454064
76.889858319639,0.603757132074008,0.147049124839787,0.0395353668113239,0.76166967584465,2.85472290675478,6.26094402992525
73.8129352427159,0.628372516689392,0.15935681714748,0.0375353668113239,0.789361983536958,2.70856906060094,8.47632864530986
70.7360121657929,0.652987901304777,0.171664509455172,0.0355353668113239,0.817054291229265,2.56241521444709,9.30828673930552
67.6590890888698,0.677603285920162,0.183972201762864,0.0335353668113239,0.844746598921573,2.41626136829324,7.09290212392091
64.5821660119467,0.702218670535546,0.196279894070557,0.0315353668113239,0.872438906613881,2.2701075221394,4.87751750853629
61.5052429350236,0.726834055150931,0.208587586378249,0.0295353668113239,0.900131214306188,2.12395367598555,2.66213289315168
58.4283198581006,0.751449439766315,0.220895278685941,0.0275353668113239,0.927823521998496,1.97779982983171,1.55325172223294
55.3513967811775,0.7760648243817,0.233202970993633,0.0255353668113239,0.955515829690804,1.83164598367786,3.76863633761756
52.2744737042544,0.800680208997085,0.245510663301326,0.0235353668113239,0.983208137383111,1.68549213752401,5.98402095300217
49.1975506273313,0.825295593612469,0.257818355609018,0.0215353668113239,0.989099554924581,1.53933829137017,8.19940556838679
46.1206275504083,0.849910978227854,0.27012604791671,0.0195353668113239,0.961407247232273,1.39318444521632,9.5852098162286
43.0437044734852,0.874526362843238,0.282433740224403,0.0175353668113239,0.933714939539965,1.24703059906247,7.36982520084398
39.9667813965621,0.899141747458619,0.294741432532095,0.0155353668113239,0.906022631847658,1.10087675290863,5.15444058545937
36.889858319639,0.876242867925992,0.307049124839787,0.0164646331886761,0.87833032415535,0.954722906754782,2.93905597007475
33.8129352427159,0.851627483310608,0.31935681714748,0.0184646331886761,0.850638016463042,0.808569060600936,1.27632864530986
30.7360121657929,0.827012098695223,0.331664509455172,0.0204646331886761,0.822945708770735,0.66241521444709,3.49171326069448
27.6590890888698,0.802396714079839,0.343972201762864,0.0224646331886761,0.795253401078427,0.516261368293243,5.70709787607909
24.5821660119467,0.777781329464454,0.356279894070557,0.0244646331886761,0.767561093386119,0.370107522139399,7.92248249146371
21.5052429350237,0.753165944849069,0.368587586378249,0.0264646331886761,0.739868785693812,0.276046324014446,9.86213289315168
18.4283198581006,0.728550560233685,0.380895278685941,0.0284646331886761,0.712176478001504,0.422200170168295,7.64674827776706
15.3513967811775,0.7039351756183,0.393202970993633,0.0304646331886761,0.684484170309196,0.56835401632214,5.43136366238245
12.2744737042544,0.679319791002916,0.405510663301326,0.0324646331886761,0.656791862616889,0.714507862475987,3.21597904699783
9.19755062733134,0.654704406387531,0.417818355609018,0.0344646331886761,0.629099554924581,0.860661708629833,1.00059443161279
6.12062755040825,0.630089021772146,0.43012604791671,0.0364646331886761,0.601407247232273,1.00681555478368,3.2147901837714
3.04370447348518,0.605473637156762,0.442433740224403,0.0384646331886761,0.573714939539966,1.15296940093753,5.43017479915602
0.0332186034364079,0.580858252541377,0.454741432532095,0.0404646331886761,0.546022631847658,1.29912324709137,7.64555941454063
3.11014168036096,0.556242867925992,0.467049124839787,0.0424646331886761,0.51833032415535,1.44527709324522,9.86094402992525
6.18706475728405,0.531627483310608,0.47935681714748,0.0444646331886761,0.490638016463042,1.59143093939906,7.92367135469013
9.26398783420714,0.507012098695223,0.491664509455172,0.0464646331886761,0.462945708770735,1.73758478555291,5.70828673930552
12.3409109111302,0.482396714079839,0.496027798237136,0.0484646331886761,0.435253401078427,1.88373863170676,3.49290212392091
15.4178339880533,0.457781329464454,0.483720105929443,0.0504646331886761,0.407561093386119,2.0298924778606,1.27751750853629
18.4947570649763,0.433165944849069,0.471412413621751,0.0524646331886761,0.379868785693812,2.17604632401445,2.93786710684832
21.5716801418994,0.408550560233685,0.459104721314059,0.0544646331886761,0.352176478001504,2.32220017016829,5.15325172223293
24.6486032188225,0.3839351756183,0.446797029006367,0.0564646331886761,0.324484170309196,2.46835401632214,7.36863633761755
27.7255262957456,0.359319791002916,0.434489336698674,0.0584646331886761,0.296791862616889,2.61450786247599,9.58402095300216
30.8024493726687,0.334704406387531,0.422181644390982,0.0604646331886761,0.269099554924581,2.76066170862983,8.20059443161322
33.8793724495917,0.310089021772146,0.40987395208329,0.0624646331886761,0.241407247232273,2.90681555478368,5.9852098162286
36.9562955265148,0.285473637156762,0.397566259775597,0.0644646331886761,0.213714939539966,3.05296940093753,3.76982520084399
40.0332186034379,0.260858252541377,0.385258567467905,0.0664646331886761,0.186022631847658,3.19912324709137,1.55444058545937
43.110141680361,0.236242867925992,0.372950875160213,0.0684646331886761,0.15833032415535,3.34527709324522,2.66094402992524
46.1870647572841,0.211627483310608,0.360643182852521,0.0704646331886761,0.130638016463042,3.49143093939906,4.87632864530985
49.2639878342071,0.187012098695223,0.348335490544828,0.0724646331886761,0.102945708770734,3.63758478555291,7.09171326069447
52.3409109111302,0.162396714079839,0.336027798237136,0.0744646331886761,0.124746598921573,3.78373863170676,9.30709787607909
