stableBindProbability,chemokineExpressionThreshold,initialChemokineExpressionValue,maxChemokineExpressionValue,maxProbabilityOfAdhesion,adhesionFactorExpressionSlope,Dummy
30.2848564446546,0.486623229097861,0.329891879997002,0.0704477584189735,0.481021720882362,0.511701027445423,7.2191143048569
33.3617795215776,0.462007844482477,0.42835341845854,0.0724477584189735,0.453329413190054,0.657854873599269,7.49603738177998
36.4387025985007,0.437392459867092,0.473185043079921,0.0744477584189735,0.425637105497746,0.804008719753116,7.77296045870305
39.5156256754238,0.412777075251708,0.374723504618383,0.0764477584189735,0.397944797805439,0.950162565906962,8.04988353562613
42.5925487523469,0.388161690636323,0.276261966156845,0.0784477584189735,0.370252490113131,1.09631641206081,8.32680661254921
45.6694718292699,0.363546306020938,0.177800427695306,0.0795522415810265,0.342560182420823,1.24247025821465,8.60372968947229
48.746394906193,0.338930921405554,0.120661110766232,0.0775522415810265,0.314867874728516,1.3886241043685,8.88065276639536
51.8233179831161,0.314315536790169,0.21912264922777,0.0755522415810265,0.287175567036208,1.53477795052235,9.15757584331844
54.9002410600392,0.289700152174785,0.317584187689309,0.0735522415810265,0.2594832593439,1.68093179667619,9.43449892024152
57.9771641369622,0.2650847675594,0.416045726150847,0.0715522415810265,0.231790951651593,1.82708564283004,9.71142199716459
61.0540872138853,0.240469382944015,0.485492735387614,0.0695522415810265,0.204098643959285,1.97323948898389,9.98834507408767
64.1310102908084,0.215853998328631,0.387031196926076,0.0675522415810265,0.176406336266977,2.11939333513773,9.73473184898925
67.2079333677315,0.191238613713246,0.288569658464537,0.0655522415810265,0.14871402857467,2.26554718129158,9.45780877206618
70.2848564446546,0.166623229097861,0.190108120002999,0.0635522415810265,0.121021720882362,2.41170102744542,9.1808856951431
73.3617795215776,0.142007844482477,0.10835341845854,0.0615522415810265,0.106670586809945,2.55785487359927,8.90396261822002
76.4387025985007,0.117392459867092,0.206814956920078,0.0595522415810265,0.134362894502253,2.70400871975312,8.62703954129695
79.5156256754238,0.107222924748293,0.305276495381617,0.0575522415810265,0.162055202194561,2.85016256590696,8.35011646437387
82.5925487523469,0.131838309363677,0.403738033843155,0.0555522415810265,0.189747509886869,2.99631641206081,8.07319338745079
85.6694718292699,0.156453693979062,0.497800427695306,0.0535522415810265,0.217439817579177,3.14247025821465,7.79627031052772
88.746394906193,0.181069078594446,0.399338889233768,0.0515522415810265,0.245132125271484,3.2886241043685,7.51934723360464
91.8233179831161,0.205684463209831,0.300877350772229,0.0495522415810265,0.272824432963792,3.43477795052235,7.24242415668156
94.9002410600392,0.230299847825215,0.202415812310691,0.0475522415810265,0.3005167406561,3.58093179667619,6.96550107975848
97.9771641369623,0.2549152324406,0.103954273849153,0.0455522415810265,0.328209048348407,3.72708564283004,6.68857800283541
98.9459127861147,0.279530617055985,0.194507264612386,0.0435522415810265,0.355901356040715,3.87323948898389,6.41165492591233
95.8689897091916,0.304146001671369,0.292968803073924,0.0415522415810265,0.383593663733023,4.01939333513773,6.13473184898926
92.7920666322685,0.328761386286754,0.391430341535463,0.0395522415810265,0.41128597142533,4.16554718129158,5.85780877206618
89.7151435553454,0.353376770902138,0.489891879997001,0.0375522415810265,0.438978279117638,4.31170102744542,5.5808856951431
86.6382204784224,0.377992155517523,0.41164658154146,0.0355522415810265,0.466670586809946,4.45785487359927,5.30396261822002
83.5612974014993,0.402607540132908,0.313185043079922,0.0335522415810265,0.494362894502253,4.60400871975312,5.02703954129695
80.4843743245762,0.427222924748292,0.214723504618383,0.0315522415810265,0.522055202194561,4.75016256590696,4.75011646437387
77.4074512476531,0.451838309363677,0.116261966156845,0.0295522415810265,0.549747509886869,4.89631641206081,4.47319338745079
74.33052817073,0.476453693979062,0.182199572304694,0.0275522415810265,0.577439817579177,4.95752974178535,4.19627031052772
