stableBindProbability,chemokineExpressionThreshold,initialChemokineExpressionValue,maxChemokineExpressionValue,maxProbabilityOfAdhesion,adhesionFactorExpressionSlope,Dummy
94.5848301067375,0.325437050301295,0.423599056200339,0.0180414758888073,0.270632722960928,1.01411692513905,8.69420088188579
91.5079070298145,0.35005243491668,0.325137517738801,0.0160414758888073,0.298325030653236,0.867963078985205,8.41727780496272
88.4309839528914,0.374667819532064,0.226675979277262,0.0159585241111927,0.326017338345544,0.721809232831359,8.14035472803964
85.3540608759683,0.399283204147449,0.128214440815724,0.0179585241111927,0.353709646037851,0.575655386677514,7.86343165111656
82.2771377990452,0.423898588762833,0.170247097645815,0.0199585241111927,0.381401953730159,0.429501540523668,7.58650857419349
79.2002147221222,0.448513973378218,0.268708636107353,0.0219585241111927,0.409094261422467,0.28334769436982,7.30958549727041
76.1232916451991,0.473129357993603,0.367170174568892,0.0239585241111927,0.436786569114775,0.362806151784026,7.03266242034733
73.046368568276,0.497744742608987,0.46563171303043,0.0259585241111927,0.464478876807082,0.508959997937871,6.75573934342426
69.9694454913529,0.522360127224372,0.435906748508031,0.0279585241111927,0.49217118449939,0.655113844091717,6.47881626650118
66.8925224144298,0.546975511839757,0.337445210046493,0.0299585241111927,0.519863492191698,0.801267690245563,6.2018931895781
63.8155993375068,0.571590896455141,0.238983671584954,0.0319585241111927,0.547555799884005,0.94742153639941,5.92497011265503
60.7386762605837,0.596206281070526,0.140522133123416,0.0339585241111927,0.575248107576313,1.09357538255326,5.64804703573195
57.6617531836606,0.62082166568591,0.157939405338123,0.0359585241111927,0.602940415268621,1.2397292287071,5.37112395880887
54.5848301067375,0.645437050301295,0.256400943799661,0.0379585241111927,0.630632722960928,1.38588307486095,5.0942008818858
51.5079070298145,0.67005243491668,0.354862482261199,0.0399585241111927,0.658325030653236,1.53203692101479,4.81727780496272
48.4309839528914,0.694667819532064,0.453324020722738,0.0419585241111927,0.686017338345544,1.67819076716864,4.54035472803964
45.3540608759683,0.719283204147449,0.448214440815724,0.0439585241111927,0.713709646037851,1.82434461332249,4.26343165111656
42.2771377990452,0.743898588762834,0.349752902354185,0.0459585241111927,0.741401953730159,1.97049845947633,3.98650857419349
39.2002147221222,0.768513973378218,0.251291363892647,0.0479585241111927,0.769094261422467,2.11665230563018,3.70958549727041
36.1232916451991,0.793129357993603,0.152829825431108,0.0499585241111927,0.796786569114775,2.26280615178403,3.43266242034733
33.046368568276,0.817744742608987,0.14563171303043,0.0519585241111927,0.824478876807082,2.40895999793787,3.15573934342426
29.9694454913529,0.842360127224372,0.244093251491969,0.0539585241111927,0.85217118449939,2.55511384409172,2.87881626650118
26.8925224144298,0.866975511839757,0.342554789953507,0.0559585241111927,0.879863492191698,2.70126769024556,2.6018931895781
23.8155993375068,0.891590896455141,0.441016328415045,0.0579585241111927,0.907555799884005,2.84742153639941,2.32497011265503
20.7386762605837,0.883793718929474,0.460522133123416,0.0599585241111927,0.935248107576313,2.99357538255326,2.04804703573195
17.6617531836606,0.85917833431409,0.362060594661878,0.0619585241111927,0.962940415268621,3.1397292287071,1.77112395880887
14.5848301067375,0.834562949698705,0.263599056200339,0.0639585241111927,0.990632722960928,3.28588307486095,1.4942008818858
11.5079070298144,0.80994756508332,0.165137517738801,0.0659585241111927,0.981674969346764,3.43203692101479,1.21727780496272
8.43098395289138,0.785332180467936,0.133324020722738,0.0679585241111927,0.953982661654456,3.57819076716864,1.05964527196036
5.35406087596831,0.760716795852551,0.231785559184276,0.0699585241111927,0.926290353962149,3.72434461332249,1.33656834888344
2.27713779904521,0.736101411237167,0.330247097645815,0.0719585241111927,0.898598046269841,3.87049845947633,1.61349142580651
0.799785277877862,0.711486026621782,0.428708636107353,0.0739585241111927,0.870905738577533,4.01665230563018,1.89041450272959
3.87670835480092,0.686870642006397,0.472829825431109,0.0759585241111927,0.843213430885225,4.16280615178403,2.16733757965267
6.953631431724,0.662255257391013,0.37436828696957,0.0779585241111927,0.815521123192918,4.30895999793787,2.44426065657574
10.0305545086471,0.637639872775628,0.275906748508032,0.079958524111193,0.78782881550061,4.45511384409172,2.72118373349882
13.1074775855701,0.613024488160243,0.177445210046493,0.0780414758888073,0.760136507808302,4.60126769024556,2.9981068104219
16.1844006624932,0.588409103544859,0.121016328415045,0.0760414758888073,0.732444200115995,4.74742153639941,3.27502988734497
19.2613237394163,0.563793718929474,0.219477866876584,0.0740414758888073,0.704751892423687,4.89357538255326,3.55195296426805
22.3382468163394,0.53917833431409,0.317939405338122,0.0720414758888073,0.677059584731379,4.9602707712929,3.82887604119113
25.4151698932625,0.514562949698705,0.416400943799661,0.0700414758888073,0.649367277039072,4.81411692513905,4.1057991181142
28.4920929701855,0.48994756508332,0.485137517738801,0.0680414758888073,0.621674969346764,4.66796307898521,4.38272219503728
31.5690160471086,0.465332180467936,0.386675979277262,0.0660414758888073,0.593982661654456,4.52180923283136,4.65964527196036
34.6459391240317,0.440716795852551,0.288214440815724,0.0640414758888073,0.566290353962149,4.37565538667751,4.93656834888344
37.7228622009548,0.416101411237167,0.189752902354186,0.0620414758888073,0.538598046269841,4.22950154052367,5.21349142580651
40.7997852778778,0.391486026621782,0.108708636107353,0.0600414758888073,0.510905738577533,4.08334769436982,5.49041450272959
43.8767083548009,0.366870642006397,0.207170174568892,0.0580414758888073,0.483213430885226,3.93719384821598,5.76733757965266
46.953631431724,0.342255257391013,0.30563171303043,0.0560414758888073,0.455521123192918,3.79104000206213,6.04426065657574
50.0305545086471,0.317639872775628,0.404093251491968,0.0540414758888073,0.42782881550061,3.64488615590828,6.32118373349882
53.1074775855702,0.293024488160244,0.497445210046493,0.0520414758888073,0.400136507808302,3.49873230975444,6.5981068104219
56.1844006624932,0.268409103544859,0.398983671584955,0.0500414758888073,0.372444200115995,3.35257846360059,6.87502988734497
59.2613237394163,0.243793718929474,0.300522133123416,0.0480414758888073,0.344751892423687,3.20642461744674,7.15195296426805
62.3382468163394,0.21917833431409,0.202060594661878,0.0460414758888073,0.317059584731379,3.0602707712929,7.42887604119113
65.4151698932625,0.194562949698705,0.10359905620034,0.0440414758888073,0.289367277039072,2.91411692513905,7.7057991181142
68.4920929701856,0.16994756508332,0.194862482261199,0.0420414758888073,0.261674969346764,2.76796307898521,7.98272219503728
71.5690160471086,0.145332180467936,0.293324020722737,0.0400414758888073,0.233982661654456,2.62180923283136,8.25964527196036
74.6459391240317,0.120716795852551,0.391785559184276,0.0380414758888073,0.206290353962149,2.47565538667751,8.53656834888343
77.7228622009548,0.103898588762833,0.490247097645815,0.0360414758888073,0.178598046269841,2.32950154052367,8.81349142580651
80.7997852778778,0.128513973378218,0.411291363892647,0.0340414758888073,0.150905738577533,2.18334769436982,9.09041450272959
83.8767083548009,0.153129357993603,0.312829825431108,0.0320414758888073,0.123213430885225,2.03719384821598,9.36733757965267
86.953631431724,0.177744742608987,0.21436828696957,0.0300414758888073,0.104478876807081,1.89104000206213,9.64426065657574
90.0305545086471,0.202360127224372,0.115906748508032,0.0280414758888073,0.13217118449939,1.74488615590828,9.92118373349882
93.1074775855701,0.226975511839756,0.182554789953507,0.0260414758888073,0.159863492191698,1.59873230975444,9.8018931895781
96.1844006624932,0.251590896455141,0.281016328415045,0.0240414758888073,0.187555799884005,1.45257846360059,9.52497011265503
99.2613237394162,0.276206281070526,0.379477866876584,0.0220414758888073,0.215248107576313,1.30642461744674,9.24804703573195
97.6617531836606,0.30082166568591,0.477939405338122,0.0200414758888073,0.242940415268621,1.1602707712929,8.97112395880887
